"","Field_Name","frozen","storm","unique_storm_number","Q_start","Q_end","runoff_volume","peak_discharge","rain_in","duration","Ievent","I5","I10","I30","I60","ARFdays1","ARFdays2","ARFdays7","ARFdays14","BasinArea_ac","area_ft2","runoff_in","first_P_start","Q_response_time_hr"
"2088","RS1","Frozen","Storm","2022-7",2022-03-13 19:15:00,2022-03-14 01:30:00,945.6,0.1036,0,NA,NA,NA,NA,NA,NA,0,0,0,1.18,2.1,91476,0.124045651318379,NA,NA
"2089","RS1","Frozen","Storm","2022-8",2022-03-14 16:30:00,2022-03-14 23:00:00,658.4,0.0582,0,NA,NA,NA,NA,NA,NA,0,0,0,1.18,2.1,91476,0.0863701954611046,NA,NA
"2090","RS1","Frozen","Storm","2022-9",2022-03-15 16:30:00,2022-03-15 18:45:00,68.2,0.0158,0,NA,NA,NA,NA,NA,NA,0,0,0,1.18,2.1,91476,0.00894660894660895,NA,NA
"2091","RS1","Frozen","Storm","2022-10",2022-03-19 17:00:00,2022-03-19 22:00:00,3274,0.4675,0,NA,NA,NA,NA,NA,NA,0.09,0.32,0.32,1.34,2.1,91476,0.429489702216975,NA,NA
"2092","RS1","Non-Frozen","Storm","2022-11",2022-07-06 02:19:00,2022-07-06 03:03:00,54.6,0.1112,1.34,0.8,1.675,3.72,3,2.34,1.34,0,0.33,0.63,1.19,2.1,91476,0.00716253443526171,2022-07-06 02:07:00,0.2
"2093","RS1","Non-Frozen","Storm","2022-12",2022-07-23 21:40:00,2022-07-23 22:24:00,696.3,1.184,1.61,1.083,1.486,6.12,5.46,2.9,1.6,0,0,0,0.62,2.1,91476,0.0913419913419913,2022-07-23 21:09:00,0.516666666666667
"2094","RS1","Frozen","Storm","2023-1",2023-02-27 13:59:00,2023-02-27 15:45:00,137.2,0.0477,0.79,0.6833,1.156,9.36,4.68,1.56,0.79,0,0,0,0.41,2.1,91476,0.0179981634527089,NA,NA
"2095","RS2","Frozen","Storm","2019-2",2019-02-03 13:15:00,2019-02-04 23:00:00,5310,0.1411,0.06,11.48,0.005225,0.24,0.18,0.06,0.03,0,0,0,0,1.9,82764,0.769899956502827,NA,NA
"2096","RS2","Frozen","Storm","2019-3",2019-02-24 04:30:00,2019-02-24 08:41:00,193.5,0.0262,0.38,0.75,0.5067,3.48,1.8,0.68,0.38,0.01,0.01,0.01,0.01,1.9,82764,0.0280556763810352,2019-02-23 22:51:00,5.65
"2097","RS2","Frozen","Storm","2019-4",2019-03-13 05:30:00,2019-03-18 01:57:00,30480,0.5356,0.1,33.9,0.00295,0.24,0.18,0.08,0.04,0.28,0.28,0.44,0.44,1.9,82764,4.4193127446716,2019-03-13 00:55:00,4.58333333333333
"2098","RS2","Frozen","Storm","2019-5",2019-03-18 17:30:00,2019-03-18 22:30:00,314.8,0.027,0,NA,NA,NA,NA,NA,NA,0,0,0.38,0.54,1.9,82764,0.0456430332028418,NA,NA
"2099","RS2","Frozen","Storm","2019-6",2019-03-19 17:15:00,2019-03-19 20:00:00,81.9,0.0116,0,NA,NA,NA,NA,NA,NA,0,0,0.38,0.54,1.9,82764,0.0118747281426707,NA,NA
"2100","RS2","Non-Frozen","Storm","2019-7",2019-07-06 11:08:00,2019-07-06 14:15:00,10600,3.135,3.58,4.033,0.8876,4.68,4.14,2.82,1.79,0,0.02,1.15,3.12,1.9,82764,1.5369001014934,2019-07-06 05:05:00,6.05
"2101","RS2","Non-Frozen","Storm","2019-8",2019-07-19 08:33:00,2019-07-19 09:15:00,119.8,0.1294,1.62,3.6,0.45,2.76,2.34,1.86,1.04,0.26,0.31,0.32,3.9,1.9,82764,0.0173698709583877,2019-07-19 05:24:00,3.15
"2102","RS2","Non-Frozen","Storm","2019-9",2019-08-06 01:22:00,2019-08-06 02:15:00,1325,1.333,1.44,1.483,0.9708,5.64,4.86,2.84,1.42,0,0.78,0.78,1.35,1.9,82764,0.192112512686675,2019-08-05 21:44:00,3.63333333333333
"2103","RS2","Non-Frozen","Storm","2019-10",2019-08-11 07:25:00,2019-08-11 08:30:00,552.6,0.3192,1.32,2.533,0.5211,1.44,1.08,0.98,0.76,0.22,0.22,2.2,2.83,1.9,82764,0.0801217920835146,2019-08-11 05:37:00,1.8
"2104","RS2","Non-Frozen","Storm","2019-11",2019-08-16 12:46:00,2019-08-16 13:15:00,27.4,0.0313,0.58,3.1,0.1871,2.52,1.68,0.56,0.48,0,0,1.66,3.88,1.9,82764,0.00397274177178483,2019-08-16 09:39:00,3.11666666666667
"2105","RS2","Non-Frozen","Storm","2019-12",2019-09-13 01:03:00,2019-09-13 05:15:00,646.1,0.2752,0.8,3.883,0.206,2.76,1.74,0.9,0.5,0.16,0.32,1.27,1.66,1.9,82764,0.0936784109032913,2019-09-12 22:57:00,2.1
"2106","RS2","Non-Frozen","Storm","2020-1",2019-10-01 14:07:00,2019-10-02 07:00:00,1194,0.6745,1.22,21.02,0.05805,2.88,2.22,0.98,0.51,0.04,0.06,0.24,0.8,1.9,82764,0.173118747281427,2019-10-01 09:01:00,5.1
"2107","RS2","Non-Frozen","Storm","2020-2",2019-10-05 17:04:00,2019-10-05 19:45:00,862,0.2298,0.4,1.467,0.2727,0.48,0.42,0.34,0.29,0.04,0.04,1.4,1.86,1.9,82764,0.124981876178048,2019-10-05 14:30:00,2.56666666666667
"2108","RS2","Frozen","Storm","2020-3",2019-12-29 04:42:00,2019-12-29 10:45:00,2790,0.3558,0.77,7.15,0.1077,0.72,0.48,0.36,0.26,0.32,0.32,0.32,0.32,1.9,82764,0.404523705959113,2019-12-29 03:13:00,1.48333333333333
"2109","RS2","Frozen","Storm","2020-4",2020-02-02 21:30:00,2020-02-03 07:30:00,961.8,0.05414,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.139451935624184,NA,NA
"2110","RS2","Frozen","Storm","2020-5",2020-02-24 02:15:00,2020-02-24 04:45:00,187.8,0.03836,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.0272292301000435,NA,NA
"2111","RS2","Frozen","Storm","2020-6",2020-03-01 20:15:00,2020-03-06 23:15:00,10690,0.256,0.01,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,1.54994925329854,NA,NA
"2112","RS2","Non-Frozen","Storm","2020-7",2020-03-19 18:02:00,2020-03-19 18:59:00,110.6,0.05883,0.57,2.167,0.2631,0.84,0.6,0.46,0.36,0,0,0.22,1.08,1.9,82764,0.0160359576627519,2020-03-19 16:46:00,1.26666666666667
"2113","RS2","Non-Frozen","Storm","2020-8",2020-03-29 02:34:00,2020-03-29 03:30:00,112.3,0.082,0.54,1.4,0.3857,1.44,1.32,0.9,0.51,0.64,0.66,0.69,1.96,1.9,82764,0.0162824416412933,2020-03-28 20:05:00,6.48333333333333
"2114","RS2","Non-Frozen","Storm","2020-9",2020-05-28 14:34:00,2020-05-28 14:56:00,25.3,0.035,1.22,3.733,0.3268,2.04,1.86,1.7,1.04,0.03,0.04,0.11,0.61,1.9,82764,0.00366826156299841,2020-05-28 07:40:00,6.9
"2115","RS2","Non-Frozen","Storm","2020-10",2020-07-09 22:11:00,2020-07-09 23:30:00,810.8,0.5266,2.2,5.4,0.4074,2.88,2.22,1.08,0.81,0,0.24,0.82,1.2,1.9,82764,0.117558358706684,2020-07-09 18:04:00,4.11666666666667
"2116","RS2","Non-Frozen","Storm","2021-1",2020-10-22 23:47:00,2020-10-23 06:29:00,78.9,0.06092,2.71,18.25,0.1485,2.04,1.32,0.86,0.6,0,0.05,0.06,0.47,1.9,82764,0.011439756415833,2020-10-22 12:05:00,11.7
"2117","RS2","Frozen","Storm","2021-2",2021-02-27 20:00:00,2021-03-03 03:30:00,3368,0.1226,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.488328258663187,NA,NA
"2118","RS2","Frozen","Storm","2021-3",2021-03-03 17:30:00,2021-03-04 22:00:00,5597,0.3738,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.811512251703639,NA,NA
"2119","RS2","Non-Frozen","Storm","2021-4",2021-07-15 01:55:00,2021-07-15 03:30:00,402.7,0.2724,2.6,9.083,0.2862,3.96,2.82,1.58,1.15,0,0,0.01,0.65,1.9,82764,0.058387704799188,2021-07-14 17:55:00,8
"2120","RS2","Non-Frozen","Storm","2021-5",2021-08-07 21:42:00,2021-08-08 10:09:00,533.8,0.2292,2.41,19.03,0.1266,3.36,2.76,1.22,0.72,0.01,0.07,0.37,0.95,1.9,82764,0.077395969261998,2021-08-07 14:45:00,6.95
"2121","RS2","Frozen","Storm","2022-1",2022-02-16 21:15:00,2022-02-17 04:22:00,797.7,0.0696,0,NA,NA,NA,NA,NA,NA,0,0,0.03,0.03,1.9,82764,0.115658982166159,NA,NA
"2122","RS2","Frozen","Storm","2022-2",2022-02-20 19:00:00,2022-02-21 02:30:00,2788,0.2976,0,NA,NA,NA,NA,NA,NA,0,0,0,0.03,1.9,82764,0.404233724807888,NA,NA
"2123","RS2","Frozen","Storm","2022-3",2022-02-27 22:45:00,2022-02-28 04:15:00,310.8,0.0293,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.0450630709003915,NA,NA
"2124","RS2","Frozen","Storm","2022-4",2022-02-28 18:15:00,2022-03-01 03:45:00,2196,0.1999,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.318399304045237,NA,NA
"2125","RS2","Frozen","Storm","2022-5",2022-03-01 16:45:00,2022-03-02 02:45:00,1008,0.082,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.146150500217486,NA,NA
"2126","RS2","Frozen","Storm","2022-6",2022-03-02 18:30:00,2022-03-02 23:45:00,169.3,0.0147,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1.9,82764,0.0245469044512107,NA,NA
"2127","RS2","Frozen","Storm","2022-7",2022-03-05 09:45:00,2022-03-06 12:45:00,13380,1.238,1.18,17.95,0.06574,2.76,1.56,0.56,0.3,0,0,0,0,1.9,82764,1.93997390169639,NA,NA
"2128","RS2","Frozen","Storm","2022-8",2022-03-08 21:15:00,2022-03-09,128.2,0.0205,0,NA,NA,NA,NA,NA,NA,0,0,1.18,1.18,1.9,82764,0.0185877917935334,NA,NA
"2129","RS2","Frozen","Storm","2022-9",2022-03-19 16:15:00,2022-03-19 22:15:00,3535,0.4047,0,NA,NA,NA,NA,NA,NA,0.13,0.32,0.32,1.34,1.9,82764,0.512541684790489,NA,NA
"2130","RS2","Non-Frozen","Storm","2022-10",2022-03-23 05:08:00,2022-03-23 12:15:00,681.5,0.1379,0.94,14.75,0.06373,0.36,0.3,0.22,0.17,0.06,0.06,0.38,0.38,1.9,82764,0.0988110772799768,2022-03-22 15:27:00,13.6833333333333
"2131","RS2","Non-Frozen","Storm","2022-11",2022-06-15 21:59:00,2022-06-15 23:00:00,1120,0.9137,1.21,0.6667,1.815,5.28,4.14,2.4,1.21,0,0,0.81,2.97,1.9,82764,0.162389444686095,2022-06-15 21:01:00,0.966666666666667
"2132","RS2","Frozen","Storm","2023-1",2023-02-27 18:45:00,2023-02-28 05:30:00,244,0.0132,0,NA,NA,NA,NA,NA,NA,0.79,0.79,0.79,1.2,1.9,82764,0.0353777004494708,2023-02-27 16:52:00,1.88333333333333
"2133","RS2","Frozen","Storm","2023-2",2023-03-01 20:30:00,2023-03-02 08:30:00,1010,0.0645,0,NA,NA,NA,NA,NA,NA,0.01,0.01,0.8,0.8,1.9,82764,0.146440481368711,NA,NA
"2134","RS2","Frozen","Storm","2023-3",2023-03-04 21:30:00,2023-03-05 01:15:00,153.6,0.0283,0,NA,NA,NA,NA,NA,NA,0,0,0.8,0.8,1.9,82764,0.0222705524140931,NA,NA
"2135","RS2","Frozen","Storm","2023-4",2023-03-05 18:15:00,2023-03-05 22:00:00,394.9,0.0568,0,NA,NA,NA,NA,NA,NA,0,0,0.8,0.8,1.9,82764,0.0572567783094099,NA,NA
"2136","RS2","Frozen","Storm","2023-5",2023-03-07 19:45:00,2023-03-07 22:30:00,504.9,0.1186,0,NA,NA,NA,NA,NA,NA,0,0,0.01,0.8,1.9,82764,0.0732057416267942,NA,NA
"2137","SH1A","Frozen","Storm","2018-1",2018-01-28 03:35:00,2018-01-28 08:45:00,7.5,0.00127,0,NA,NA,NA,NA,NA,NA,0,0.029,0.272,0.272,37.3,1624788,5.53918418895265e-05,2018-01-28 03:05:00,0.5
"2138","SH1A","Frozen","Storm","2018-2",2018-02-24 21:15:00,2018-02-26 16:15:00,1683,0.02071,0.33,8.333,0.0396,0.36,0.36,0.28,0.21,0,0.19,0.42,0.42,37.3,1624788,0.0124299293200098,NA,NA
"2139","SH1A","Frozen","Storm","2018-3",2018-02-26 19:45:00,2018-03-06 06:00:00,6111,0.05588,0.01,NA,NA,NA,NA,NA,NA,0,0,0.52,0.75,37.3,1624788,0.0451332727715862,NA,NA
"2140","SH1A","Frozen","Storm","2018-6",2018-03-17 22:15:00,2018-03-20 06:00:00,627.5,0.02334,0,NA,NA,NA,NA,NA,NA,0,0,0,0.07,37.3,1624788,0.00463445077142372,NA,NA
"2141","SH1A","Non-Frozen","Storm","2018-9",2018-04-21 03:00:00,2018-04-26 16:05:00,82930,0.353,0,NA,NA,NA,NA,NA,NA,0,0,0,0.48,37.3,1624788,0.612486059719791,NA,NA
"2142","SH1A","Non-Frozen","Storm","2018-16",2018-05-04 03:10:00,2018-05-05 07:25:00,10520,0.1479,1.42,10.58,0.1342,0.48,0.42,0.36,0.34,0.01,0.51,0.51,0.51,37.3,1624788,0.0776962902237092,2018-05-04 01:00:00,2.16666666666667
"2143","SH1A","Non-Frozen","Storm","2018-22",2018-06-18 11:20:00,2018-06-23 13:00:00,6537,0.01961,2.09,43.25,0.04832,2.88,2.22,1.02,0.62,0,0.01,1.15,1.45,37.3,1624788,0.0482795293909113,2018-06-18 03:49:00,7.51666666666667
"2144","SH1A","Non-Frozen","Storm","2019-1",2018-10-10 15:20:00,2018-10-12 10:30:00,1715,0.02745,0.7,11.92,0.05874,0.96,0.72,0.6,0.41,0.96,1.36,2.85,4.47,37.3,1624788,0.0126662678454051,2018-10-10 13:05:00,2.25
"2145","SH1A","Frozen","Storm","2019-2",2018-12-28 02:10:00,2018-12-29 17:45:00,2182,0.03672,0.63,29.33,0.02148,0.24,0.18,0.16,0.15,0,0,0,0,37.3,1624788,0.0161153332003929,2018-12-27 10:25:00,15.75
"2146","SH1A","Frozen","Storm","2019-3",2019-01-08 13:30:00,2019-01-10 00:15:00,979.7,0.01472,0,NA,NA,NA,NA,NA,NA,0.9,0.93,0.99,1.62,37.3,1624788,0.00723565166655588,NA,NA
"2147","SH1A","Frozen","Storm","2019-4",2019-03-14 19:15:00,2019-03-17 12:40:00,12100,0.1295,0.7,19.17,0.03652,0.36,0.36,0.32,0.24,0.22,0.74,0.74,0.74,37.3,1624788,0.0893655049151028,2019-03-14 18:32:00,0.716666666666667
"2148","SH1A","Frozen","Storm","2019-5",2019-03-17 12:40:00,2019-03-25 18:05:00,142400,0.4181,0,NA,NA,NA,NA,NA,NA,0,0.01,1.44,1.44,37.3,1624788,1.05170643800914,NA,NA
"2149","SH1A","Frozen","Storm","2019-10",2019-04-12 23:20:00,2019-04-17 19:25:00,25160,0.1302,0.2,36.75,0.005442,0.48,0.48,0.4,0.28,0,0,0,0.71,37.3,1624788,0.185821165592065,NA,NA
"2150","SH1A","Frozen","Storm","2019-11",2019-04-17 19:25:00,2019-04-23 01:10:00,74720,0.409,1.37,11.25,0.1218,0.72,0.72,0.58,0.41,0,0.06,0.06,0.74,37.3,1624788,0.551850456798056,2019-04-17 16:55:00,2.5
"2151","SH1A","Non-Frozen","Storm","2019-14",2019-05-08 19:25:00,2019-05-16 03:05:00,33710,0.1084,1.65,22.33,0.07388,0.6,0.48,0.38,0.33,0,0,0.14,1.35,37.3,1624788,0.248967865346125,2019-05-08 13:48:00,5.61666666666667
"2152","SH1A","Non-Frozen","Storm","2019-16",2019-05-27 22:45:00,2019-05-30 16:45:00,15590,0.08743,1.29,68.42,0.01886,0.72,0.6,0.46,0.42,0.02,0.02,0.65,2.49,37.3,1624788,0.115141175341029,2019-05-27 15:46:00,6.98333333333333
"2153","SH1A","Non-Frozen","Storm","2019-20",2019-07-20 17:30:00,2019-07-21 05:15:00,318,0.02645,0.96,5.5,0.1745,1.56,1.38,0.82,0.49,1.09,2.19,2.88,2.93,37.3,1624788,0.00234861409611592,2019-07-20 14:45:00,2.75
"2154","SH1A","Non-Frozen","Storm","2019-21",2019-09-11 17:00:00,2019-09-12 04:00:00,249.9,0.01827,1.63,9.25,0.1762,1.8,1.8,1.54,1.12,0.05,0.64,1.41,3.45,37.3,1624788,0.00184565617175902,2019-09-11 14:04:00,2.93333333333333
"2155","SH1A","Non-Frozen","Storm","2019-22",2019-09-13 04:20:00,2019-09-14 20:00:00,2421,0.07504,1.23,41,0.03,2.04,2.04,0.98,0.61,0.02,1.64,2.73,5,37.3,1624788,0.0178804865619392,2019-09-12 22:57:00,5.38333333333333
"2156","SH1A","Non-Frozen","Storm","2019-23",2019-09-19 21:45:00,2019-09-25 21:00:00,7863,0.02549,0.9,131.9,0.006822,0.36,0.3,0.2,0.17,1.18,1.18,2.48,5.49,37.3,1624788,0.0580728070369796,2019-09-19 21:05:00,0.666666666666667
"2157","SH1A","Non-Frozen","Storm","2020-2",2019-10-02 01:35:00,2019-10-05 16:50:00,29770,0.1443,1.87,50.5,0.03703,2.16,2.04,1.04,0.6,0,0.17,0.69,2.45,37.3,1624788,0.219868684406827,2019-10-01 12:55:00,12.6666666666667
"2158","SH1A","Frozen","Storm","2020-6",2019-11-27 19:30:00,2019-12-10 09:30:00,2785,0.0077,1.34,85.83,0.01561,0.48,0.48,0.42,0.34,0,0,0.58,0.58,37.3,1624788,0.0205688372883108,2019-11-27 16:47:00,2.71666666666667
"2159","SH1A","Frozen","Storm","2020-7",2019-12-29 09:35:00,2020-01-03,78150,0.3815,1.73,38.83,0.04455,0.6,0.48,0.34,0.27,0.25,0.25,0.25,0.25,37.3,1624788,0.577182992488866,2019-12-29 03:13:00,6.36666666666667
"2160","SH1A","Frozen","Storm","2020-11",2020-03-08 21:15:00,2020-03-12 15:00:00,30740,0.2874,0.51,67.25,0.007584,0.24,0.24,0.16,0.14,0,0,0.12,0.12,37.3,1624788,0.227032695957873,NA,NA
"2161","SH1A","Frozen","Storm","2020-12",2020-03-12 15:00:00,2020-03-13 19:00:00,29950,0.4105,0.78,10.08,0.07736,0.24,0.24,0.22,0.2,0,0.01,0.51,0.54,37.3,1624788,0.221198088612176,2020-03-12 12:38:00,2.36666666666667
"2162","SH1A","Frozen","Storm","2020-15",2020-03-19 22:00:00,2020-03-22 08:00:00,22260,0.1443,0.88,7.167,0.1228,1.2,0.84,0.48,0.46,0.05,0.05,0.38,1.25,37.3,1624788,0.164402986728115,2020-03-19 16:46:00,5.23333333333333
"2163","SH1A","Frozen","Storm","2020-17",2020-03-26 03:00:00,2020-03-27 06:00:00,12530,0.1525,1.05,10.08,0.1041,0.72,0.6,0.44,0.36,0,0,0.93,1.71,37.3,1624788,0.0925413038501023,2020-03-25 19:26:00,7.56666666666667
"2164","SH1A","Frozen","Storm","2020-19",2020-03-28 22:00:00,2020-03-31 06:30:00,44460,0.3304,0.98,24.17,0.04055,0.72,0.54,0.34,0.3,0.18,0.18,1.23,2.16,37.3,1624788,0.328362838721113,2020-03-28 18:16:00,3.73333333333333
"2165","SH1A","Non-Frozen","Storm","2020-22",2020-05-19 06:30:00,2020-05-20 00:15:00,51.5,0.0021,3.45,39.83,0.08661,0.48,0.48,0.4,0.3,0,0,0.13,0.18,37.3,1624788,0.000380357314308082,2020-05-17 10:45:00,43.75
"2166","SH1A","Non-Frozen","Storm","2020-23",2020-05-28 17:35:00,2020-05-31 02:00:00,22420,0.1865,2.47,19.58,0.1261,1.68,1.38,1.06,0.86,0,0,0.53,4.11,37.3,1624788,0.165584679355091,2020-05-28 07:40:00,9.91666666666667
"2167","WF1","Frozen","Storm","2011-1",2010-12-30 18:00:00,2010-12-31 07:30:00,306.2,0.0158,0.21,9.917,0.02118,0.24,0.12,0.1,0.07,0.02,0.02,0.02,0.02,42.1,1833876,0.00200362510878598,NA,NA
"2168","WF1","Frozen","Storm","2011-2",2011-02-16 23:15:00,2011-02-19 11:00:00,98840,2.14,0,NA,NA,NA,NA,NA,NA,0,0,0,0,42.1,1833876,0.646761285932091,NA,NA
"2169","WF1","Frozen","Storm","2011-3",2011-03-16 20:00:00,2011-03-24 06:00:00,341000,5.623,1.31,71.5,0.01832,0.48,0.42,0.32,0.3,0,0,0,0,42.1,1833876,2.23133952350104,NA,NA
"2170","WF1","Frozen","Storm","2011-4",2011-03-30 21:30:00,2011-04-05 12:00:00,65390,0.818,0.22,70,0.003143,0.24,0.24,0.18,0.15,0,0,0,1.31,42.1,1833876,0.427880620063734,NA,NA
"2171","WF1","Non-Frozen","Storm","2011-5",2011-04-05 19:45:00,2011-04-06 09:15:00,2376,0.09465,0,NA,NA,NA,NA,NA,NA,0,0.02,0.22,0.47,42.1,1833876,0.0155473979702008,NA,NA
"2172","WF1","Non-Frozen","Storm","2011-6",2011-04-06 22:00:00,2011-04-07 05:00:00,667.3,0.04355,0,NA,NA,NA,NA,NA,NA,0,0,0.22,0.22,42.1,1833876,0.00436648933733797,NA,NA
"2173","WF1","Non-Frozen","Storm","2011-7",2011-04-07 23:00:00,2011-04-08 03:15:00,245.7,0.02282,0,NA,NA,NA,NA,NA,NA,0,0,0.22,0.22,42.1,1833876,0.00160774229010031,NA,NA
"2174","WF1","Non-Frozen","Storm","2011-8",2011-04-10 11:15:00,2011-04-10 16:30:00,582.7,0.0696,0.28,2.583,0.1084,0.36,0.36,0.2,0.17,0.03,0.03,0.07,0.25,42.1,1833876,0.00381290774294445,NA,NA
"2175","WF1","Non-Frozen","Storm","2011-9",2011-04-26 15:10:00,2011-04-26 20:45:00,1271,0.1176,1.23,12.75,0.09647,0.24,0.24,0.18,0.18,0,0,0.3,0.3,42.1,1833876,0.00831681095123116,2011-04-26 03:35:00,11.5833333333333
"2176","WF1","Non-Frozen","Storm","2011-10",2011-06-18 13:35:00,2011-06-18 14:45:00,253.1,0.2025,1.05,3,0.35,3,2.52,1.26,0.8,0.02,0.02,1.11,1.46,42.1,1833876,0.00165616432081558,NA,NA
"2177","WF1","Non-Frozen","Storm","2011-11",2011-07-10 12:00:00,2011-07-10 12:30:00,31.6,0.03084,0.8,0.6667,1.2,2.52,2.46,1.4,0.8,0,0,0.03,0.15,42.1,1833876,0.00020677515818954,NA,NA
"2178","WF1","Non-Frozen","Storm","2011-12",2011-07-11 04:35:00,2011-07-11 08:15:00,3959,1.089,1.08,2,0.54,4.44,3.72,1.8,1,0.8,0.8,0.83,0.95,42.1,1833876,0.0259057864326705,NA,NA
"2179","WF1","Non-Frozen","Storm","2011-13",2011-07-16 11:30:00,2011-07-16 16:45:00,33640,12.66,1.66,1.833,0.9055,2.76,2.1,1.52,1.27,0.74,0.78,2.66,2.69,42.1,1833876,0.22012393422456,2011-07-16 11:24:00,0.1
"2180","WF1","Non-Frozen","Storm","2011-14",2011-08-17 00:30:00,2011-08-17 05:30:00,8034,1.646,1.71,2.75,0.6218,2.64,2.58,1.56,1.27,0,0,0.7,1.49,42.1,1833876,0.0525706209143912,NA,NA
"2181","WF1","Non-Frozen","Storm","2011-15",2011-09-03 11:05:00,2011-09-03 11:25:00,11,0.01469,0.42,0.25,1.68,2.4,1.92,0.84,0.42,0.02,0.02,0.32,0.44,42.1,1833876,7.19786943064853e-05,NA,NA
"2182","WF1","Non-Frozen","Storm","2011-16",2011-09-18 10:45:00,2011-09-18 12:45:00,76.8,0.02141,0.29,1.667,0.174,0.48,0.36,0.24,0.21,0,0,0,0,42.1,1833876,0.000502542156612552,2011-09-18 08:29:00,2.26666666666667
"2183","WF1","Non-Frozen","Storm","2011-17",2011-09-18 16:45:00,2011-09-18 18:10:00,29.8,0.01543,0.1,1.167,0.08571,0.24,0.18,0.12,0.08,0.31,0.31,0.31,0.31,42.1,1833876,0.000194996826393933,NA,NA
"2184","WF1","Frozen","Storm","2012-1",2012-02-06 18:30:00,2012-02-07 03:15:00,51.8,0.0092,0,NA,NA,NA,NA,NA,NA,0,0,0,0,42.1,1833876,0.000338954215006903,NA,NA
"2185","WF1","Frozen","Storm","2012-2",2012-02-15 20:15:00,2012-02-15 23:15:00,86.4,0.0345,0,NA,NA,NA,NA,NA,NA,0,0,0,0,42.1,1833876,0.000565359926189121,NA,NA
"2186","WF1","Frozen","Storm","2012-3",2012-02-29 02:05:00,2012-02-29 03:45:00,17.3,0.0069,0,NA,NA,NA,NA,NA,NA,0,0,0,0,42.1,1833876,0.000113202855591109,NA,NA
"2187","WF1","Frozen","Storm","2012-4",2012-03-06 21:45:00,2012-03-09 20:30:00,39160,1.1,0.04,2.083,0.0192,0.12,0.06,0.02,0.02,0,0,0,0,42.1,1833876,0.256244151731088,NA,NA
"2188","WF1","Frozen","Storm","2012-5",2012-03-10 14:45:00,2012-03-12 00:30:00,4683,0.2545,0,NA,NA,NA,NA,NA,NA,0,0,0.04,0.04,42.1,1833876,0.0306432932215701,NA,NA
"2189","WF1","Frozen","Storm","2012-6",2012-03-12 06:35:00,2012-03-12 21:15:00,20680,1.059,0.53,9.25,0.0573,0.36,0.3,0.22,0.19,0,0,0.04,0.04,42.1,1833876,0.135319945296192,2012-03-12 04:59:00,1.6
"2190","WF1","Non-Frozen","Storm","2012-7",2012-05-24 20:20:00,2012-05-25 01:45:00,15070,6.73,0.96,2.25,0.4267,3.48,2.1,1.22,0.67,0.78,0.78,0.96,0.98,42.1,1833876,0.0986108111998848,2012-05-24 19:59:00,0.35
"2191","WF1","Non-Frozen","Storm","2012-8",2012-06-19 10:00:00,2012-06-19 13:45:00,10760,6.29,1.02,3.5,0.2914,2.64,2.22,1.2,0.62,0,0.4,1.58,1.67,42.1,1833876,0.070408250067071,2012-06-19 08:16:00,1.73333333333333
"2192","WF1","Non-Frozen","Storm","2012-9",2012-06-20 20:50:00,2012-06-21 01:15:00,28110,10.24,1.24,4.25,0.2918,2.04,1.74,1.24,1.04,0.01,1.03,2.61,2.7,42.1,1833876,0.183938281541391,2012-06-20 18:41:00,2.15
"2193","WF1","Non-Frozen","Storm","2012-10",2012-07-18 23:15:00,2012-07-19 01:45:00,743,0.3248,0.38,0.25,1.52,1.68,1.68,0.76,0.38,0.86,0.86,1.69,2.42,42.1,1833876,0.00486183362451987,2012-07-18 22:49:00,0.433333333333333
"2194","WF1","Non-Frozen","Storm","2012-11",2012-07-21 13:15:00,2012-07-21 16:15:00,2246,0.6815,1.19,4.75,0.2505,1.56,1.14,0.76,0.56,0,0,1.24,2.08,42.1,1833876,0.0146967406738515,2012-07-21 09:39:00,3.6
"2195","WF1","Non-Frozen","Storm","2012-12",2012-08-09 20:15:00,2012-08-09 22:30:00,2203,0.9619,0.5,0.1667,3,3.72,2.82,1,0.5,0.33,0.33,1.2,1.79,42.1,1833876,0.0144153694142897,2012-08-09 17:37:00,2.63333333333333
"2196","WF1","Non-Frozen","Storm","2012-13",2012-08-24 04:30:00,2012-08-24 07:00:00,2696,1.422,0.95,2.067,0.4597,2.64,1.86,1.1,0.59,0,0,0.34,0.34,42.1,1833876,0.0176413236227531,2012-08-24 02:40:00,1.83333333333333
"2197","WF1","Frozen","Storm","2013-1",2013-03-30 10:15:00,2013-04-10 07:15:00,455300,10.13,1.66,257.3,0.006451,0.48,0.36,0.28,0.24,0,0,0,0,42.1,1833876,2.97926359252207,NA,NA
