"Season","Rep","Model","n","Use_Frozen","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"June",7,"Full",1278,FALSE,TRUE,TRUE,589.126469274383,0.935741143541235,,0.544867910242683,0.718830925274904,2.03548480627125,FALSE
"June",8,"Storm",1278,FALSE,TRUE,TRUE,545.91792522606,0.942947536383394,,0.630586069443883,0.772360355473889,2.04893443213133,FALSE
"June",8,"Agricultural",1278,FALSE,TRUE,TRUE,542.496353053281,0.946061789870423,,0.631880410305315,0.786691113443498,2.38764923126891,FALSE
"June",8,"Site",1278,FALSE,TRUE,TRUE,547.763209495904,0.942997056315167,,0.646374161774944,0.761122468002006,1.58033613665781,FALSE
"June",8,"Full",1278,FALSE,TRUE,TRUE,543.903603009441,0.945786679138353,,0.647132397335261,0.771799692281113,1.79727610824137,FALSE
"June",9,"Storm",1278,FALSE,TRUE,TRUE,541.742439724125,0.943254648915026,,0.595776671304895,0.757490422774011,2.19379755564454,FALSE
"June",9,"Agricultural",1278,FALSE,TRUE,TRUE,539.514898788882,0.94768711372485,,0.588119262661588,0.777239458790272,2.79304630570281,FALSE
"June",9,"Site",1278,FALSE,TRUE,TRUE,546.395882649265,0.943368999972774,,0.60203468090385,0.752198867917232,1.99361629031118,FALSE
"June",9,"Full",1278,FALSE,TRUE,TRUE,543.531544131852,0.948149963244303,,0.59266004020829,0.772102055702509,2.59037250397519,FALSE
"June",10,"Storm",1278,FALSE,TRUE,TRUE,537.243584645583,0.951974431893971,,0.627461467529287,0.809995620049581,3.16052341448387,FALSE
"June",10,"Agricultural",1278,FALSE,TRUE,TRUE,525.216437393054,0.955890748635425,,0.624481964552056,0.831581334299293,4.04545193494662,FALSE
"June",10,"Site",1278,FALSE,TRUE,TRUE,539.689189312949,0.951206108173577,,0.647399821987682,0.798666343885181,2.47175221316135,FALSE
"June",10,"Full",1278,FALSE,TRUE,TRUE,527.662915250387,0.955837392821509,,0.640385508598571,0.819228381801449,3.25476684532757,FALSE
"June",11,"Storm",1278,FALSE,TRUE,TRUE,540.839169458891,0.943498817966903,,0.581068699957196,0.74904112480881,2.20198280470476,FALSE
"June",11,"Agricultural",1278,FALSE,TRUE,TRUE,534.54618259438,0.948770685579196,,0.578682850940795,0.775370927979565,2.88065044790374,FALSE
"June",11,"Site",1278,FALSE,TRUE,TRUE,543.389817103072,0.943498817966903,,0.594283019628893,0.737073839461328,1.78667260415886,FALSE
"June",11,"Full",1278,FALSE,TRUE,TRUE,536.475961162771,0.948841607565012,,0.591621384987069,0.760159267570796,2.31181502665124,FALSE
"June",12,"Storm",1278,FALSE,TRUE,TRUE,550.230256849736,0.947608780445523,,0.609973537114935,0.773442157613185,2.37374349866167,FALSE
"June",12,"Agricultural",1278,FALSE,TRUE,TRUE,549.554606792126,0.950593741873971,,0.608578856778332,0.787672974172896,2.77494599405667,FALSE
"June",12,"Site",1278,FALSE,TRUE,TRUE,551.537461377694,0.9471212186877,,0.63004226622882,0.760955958516956,1.80171311466815,FALSE
"June",12,"Full",1278,FALSE,TRUE,TRUE,550.99517811993,0.949997833058854,,0.626567720146455,0.773875298779995,2.14316483862131,FALSE
"June",13,"Storm",1278,FALSE,TRUE,TRUE,595.092868563608,0.944242812929682,,0.613151160299045,0.781903498259613,2.54553802886802,FALSE
"June",13,"Agricultural",1278,FALSE,TRUE,TRUE,584.142303460303,0.949208292642636,,0.613831488606956,0.809247297207974,3.37029165053529,FALSE
"June",13,"Site",1278,FALSE,TRUE,TRUE,596.713553408803,0.944276823064702,,0.627012520300474,0.767496416261684,1.98781233901534,FALSE
"June",13,"Full",1278,FALSE,TRUE,TRUE,585.362770702234,0.949081969283989,,0.625280240034548,0.790916705256805,2.60624422138618,FALSE
"June",14,"Storm",1278,FALSE,TRUE,TRUE,510.802550778157,0.949062947728428,,0.663861880762895,0.785188073574298,1.85812390473109,FALSE
"June",14,"Agricultural",1278,FALSE,TRUE,TRUE,512.707110286019,0.94913227342053,,0.665336479079947,0.785328725661064,1.83889842520147,FALSE
"June",14,"Site",1278,FALSE,TRUE,TRUE,515.129831946751,0.948519896473633,,0.668303291627014,0.777519209788806,1.61499771963141,FALSE
"June",14,"Full",1278,FALSE,TRUE,TRUE,516.624555287304,0.948854970652124,,0.668765696892817,0.777449735821699,1.60663101270052,FALSE
"June",15,"Storm",1278,FALSE,TRUE,TRUE,609.828267282059,0.935051072522983,,0.5458344742346,0.737462986319325,2.40130915857066,FALSE
"June",15,"Agricultural",1278,FALSE,TRUE,TRUE,607.955378604253,0.936751787538304,,0.549040040154029,0.750750529735449,2.6623964785237,FALSE
"June",15,"Site",1278,FALSE,TRUE,TRUE,609.821194053471,0.93523493360572,,0.578191793663445,0.726099055800885,1.77653782783061,FALSE
"June",15,"Full",1278,FALSE,TRUE,TRUE,608.471349195682,0.937007150153218,,0.576631999808139,0.74004540472295,2.06808636283238,FALSE
"June",16,"Storm",1278,FALSE,TRUE,TRUE,527.391520995611,0.956713856713857,,0.616527738305929,0.80835727976659,3.29307523283113,FALSE
"June",16,"Agricultural",1278,FALSE,TRUE,TRUE,516.519591310654,0.96038181038181,,0.610547160840563,0.827797713841716,4.15050047993819,FALSE
"June",16,"Site",1278,FALSE,TRUE,TRUE,528.34370304918,0.956408193908194,,0.649220454853158,0.796753521070738,2.38805776991918,FALSE
"June",16,"Full",1278,FALSE,TRUE,TRUE,517.949972782299,0.960242385242385,,0.638517874095082,0.815777547696451,3.16552594039772,FALSE
"June",17,"Storm",1278,FALSE,TRUE,TRUE,537.58503376455,0.951128536034196,,0.556275388203566,0.768645295450462,3.01990396853169,FALSE
"June",17,"Agricultural",1278,FALSE,TRUE,TRUE,533.193699333726,0.953704157477742,,0.558701702920905,0.786991561870445,3.52588629257654,FALSE
"June",17,"Site",1278,FALSE,TRUE,TRUE,540.890124078668,0.951161207764981,,0.579128717307334,0.762624310775935,2.54312607832495,FALSE
"June",17,"Full",1278,FALSE,TRUE,TRUE,537.006758771698,0.954030874785592,,0.577317468725263,0.781897117157039,3.08588340239003,FALSE
"June",18,"Storm",1278,FALSE,TRUE,TRUE,561.3463050341,0.94560977723845,,0.556798997355506,0.783211580827005,3.43591943828124,FALSE
"June",18,"Agricultural",1278,FALSE,TRUE,TRUE,556.709962651532,0.947706292797088,,0.553796827432095,0.801393409470775,4.10137500014804,FALSE
"June",18,"Site",1278,FALSE,TRUE,TRUE,564.424158209458,0.945290153419433,,0.571911578489321,0.768219343542309,2.78636996941498,FALSE
"June",18,"Full",1278,FALSE,TRUE,TRUE,559.158585920098,0.947641284562711,,0.567400452578516,0.784348763348417,3.30965565207645,FALSE
"June",19,"Storm",1278,FALSE,TRUE,TRUE,542.137987424564,0.932406584056756,,0.517173178578098,0.731922238491405,2.63541475792056,FALSE
"June",19,"Agricultural",1278,FALSE,TRUE,TRUE,540.131626623528,0.934185021462797,,0.513193125367848,0.738786469792016,2.8412477500845,FALSE
"June",19,"Site",1278,FALSE,TRUE,TRUE,538.560953483253,0.930922420466104,,0.571170709686877,0.704872538402944,1.49041157786419,FALSE
"June",19,"Full",1278,FALSE,TRUE,TRUE,537.186237340828,0.933385364355764,,0.558335392422081,0.709913874192163,1.7190522833202,FALSE
"June",20,"Storm",1278,FALSE,TRUE,TRUE,514.195916278645,0.952936697784621,,0.627387348110226,0.806150617843424,3.03383780762117,FALSE
"June",20,"Agricultural",1278,FALSE,TRUE,TRUE,514.920721191888,0.95439694994801,,0.622125038806511,0.816784122300364,3.49534507468208,FALSE
"June",20,"Site",1278,FALSE,TRUE,TRUE,517.378307832594,0.953175338215992,,0.639356698749971,0.799111947912161,2.61625167822128,FALSE
"June",20,"Full",1278,FALSE,TRUE,TRUE,517.506990768065,0.954442405268272,,0.634852201984451,0.808496079624729,2.98304838115474,FALSE
"June",21,"Storm",1278,FALSE,TRUE,TRUE,507.685534422099,0.948423224285293,,0.620800380566263,0.810257480552482,3.28491936210211,FALSE
