"Season","Rep","Model","n","Use_Hydrologic_Group","Use_Tile","AIC","AUC","RMSE","R2m","R2c","REvar","Singular"
"Post-growing season",7,"Agricultural",21,TRUE,TRUE,76.0718272132034,,0.87774763230802,0.729533954322953,0.756539613650334,0.093564693250391,FALSE
"Post-growing season",7,"Site",21,TRUE,TRUE,87.9233858601594,,1.21571092556102,0.521680273862286,0.546702714156678,0.0857287651438143,FALSE
"Post-growing season",7,"Full",21,TRUE,TRUE,68.1192548515872,,0.691784986803507,0.862778855883345,,0,TRUE
"Post-growing season",8,"Storm",21,TRUE,TRUE,85.4295822391075,,1.39011274232642,0.397853106501693,,0,TRUE
"Post-growing season",8,"Agricultural",21,TRUE,TRUE,87.7576448986783,,1.27374040659938,0.49687982640861,,0,TRUE
"Post-growing season",8,"Site",21,TRUE,TRUE,85.1468609240741,,1.19697345577317,0.557000142065083,,0,TRUE
"Post-growing season",8,"Full",21,TRUE,TRUE,90.8175193324188,,1.18762413266483,0.564043743707573,,0,TRUE
"Post-growing season",9,"Storm",21,TRUE,TRUE,-195.735332704487,,1.35342962120248e-14,0.635757400079473,0.999999999999999,4.23602100460972,FALSE
"Post-growing season",9,"Agricultural",21,TRUE,TRUE,-191.742413265024,,9.48346167641353e-15,0.551747407360728,0.999999999999997,2.6925400841051,FALSE
"Post-growing season",9,"Site",21,TRUE,TRUE,-183.613343706154,,2.84336621115093e-14,0.663123081125067,0.999999999999997,3.47432455657881,FALSE
"Post-growing season",9,"Full",21,TRUE,TRUE,-184.471252522621,,7.13444051174715e-14,0.773014627480107,0.99999999999999,1.18918359349236,FALSE
"Post-growing season",10,"Storm",21,TRUE,TRUE,89.2769390343944,,0.875920483426034,0.357812852850608,0.759670517695141,1.97706416791748,FALSE
"Post-growing season",10,"Agricultural",21,TRUE,TRUE,-263.043793058739,,7.79437176230188e-15,0.686234139925509,0.999999999999999,2.60404412365326,FALSE
"Post-growing season",10,"Site",21,TRUE,TRUE,72.987806113985,,0.896098396691873,0.829496022304391,,0,TRUE
"Post-growing season",10,"Full",21,TRUE,TRUE,-315.062640661034,,1.73912262853455e-14,0.995444830303117,0.999999999999999,0.0226567200931064,FALSE
"Post-growing season",11,"Storm",21,TRUE,TRUE,-263.286896673116,,1.36419545753584e-14,0.640182381387332,0.999999999999999,3.61582503625418,FALSE
"Post-growing season",11,"Agricultural",21,TRUE,TRUE,-265.20336491989,,9.03856502769864e-15,0.711656417042243,0.999999999999998,1.80679584329474,FALSE
"Post-growing season",11,"Site",21,TRUE,TRUE,-240.395297919251,,1.26251401232691e-13,0.747735389356273,0.999999999999983,1.70015512583884,FALSE
"Post-growing season",11,"Full",21,TRUE,TRUE,-246.35752892953,,6.33099194233115e-13,0.965258728351125,0.999999999999934,0.166846094463458,FALSE
"Post-growing season",12,"Storm",21,TRUE,TRUE,-111.43880008302,,1.30572410821438e-09,0.461032007038624,0.999999999892046,5.19831059017833,FALSE
"Post-growing season",12,"Agricultural",21,TRUE,TRUE,-215.050617500382,,3.81632849368037e-14,0.557705592568096,0.999999999999996,3.14836694794093,FALSE
"Post-growing season",12,"Site",21,TRUE,TRUE,-198.087133621137,,1.65943125244041e-13,0.519800279990861,0.999999999999985,4.0738025929362,FALSE
"Post-growing season",12,"Full",21,TRUE,TRUE,-208.22627847491,,2.04207767329875e-13,0.82397969773016,0.999999999999981,1.04215755015974,FALSE
"Post-growing season",13,"Storm",21,TRUE,FALSE,-269.7699500002,,6.99596259259605e-15,0.802188734865997,1,3.11695297390493,FALSE
"Post-growing season",13,"Agricultural",21,TRUE,FALSE,-126.28704498075,,3.1648357187494e-09,0.813719023477807,0.9999999998368,2.5057335099657,FALSE
"Post-growing season",13,"Site",21,TRUE,FALSE,-168.878527856788,,5.54434502366651e-10,0.938727546802767,0.999999999952993,0.38875365705922,FALSE
"Post-growing season",13,"Full",21,TRUE,FALSE,-281.725371495897,,1.6462409267924e-14,0.94606236713136,0.999999999999999,0.356850691439694,FALSE
"Post-growing season",14,"Storm",21,TRUE,TRUE,83.4133639602744,,1.32495653658879,0.50406547310694,,0,TRUE
"Post-growing season",14,"Agricultural",21,TRUE,TRUE,-110.040585643022,,5.51755315866044e-11,0.819685776453736,0.999999999990835,0.867484792124936,FALSE
"Post-growing season",14,"Site",21,TRUE,TRUE,79.570489230613,,1.04814873243931,0.69249243359507,,0,TRUE
"Post-growing season",14,"Full",21,TRUE,TRUE,-199.760882078738,,4.89496149257978e-14,0.980124990372908,0.999999999999996,0.0779359434908263,FALSE
"Post-growing season",15,"Storm",21,TRUE,TRUE,61.4376785879329,,0.127871441974118,0.137084635007421,0.994181481453679,5.03313932604686,FALSE
"Post-growing season",15,"Agricultural",21,TRUE,TRUE,-234.032604796515,,3.5570800149917e-14,0.759414156192649,0.999999999999999,1.90405792083932,FALSE
"Post-growing season",15,"Site",21,TRUE,TRUE,63.7273707299089,,0.132791019258478,0.478355263403257,0.994347637907557,3.3537107518891,FALSE
"Post-growing season",15,"Full",21,TRUE,TRUE,-248.910192136087,,1.50499981939398e-13,0.976775900735283,0.999999999999994,0.102490389299824,FALSE
"Post-growing season",16,"Storm",21,TRUE,TRUE,65.119541072584,,0.123251929873956,0.269864299327035,0.998579725102823,14.8620531799055,FALSE
"Post-growing season",16,"Agricultural",21,TRUE,TRUE,-242.444851141912,,3.21947174989873e-14,0.492063671034038,0.999999999999998,7.42026390492108,FALSE
"Post-growing season",16,"Site",21,TRUE,TRUE,64.5986861792923,,0.123632623136326,0.434335753383236,0.997866620344792,7.69011534236616,FALSE
"Post-growing season",16,"Full",21,TRUE,TRUE,-232.171159411911,,1.94886431467833e-13,0.756816278872561,0.999999999999988,2.07867780053874,FALSE
"Post-growing season",17,"Storm",21,TRUE,TRUE,71.1062373754207,,0.271220741580524,0.468866802283677,0.984354021707015,4.54922377172915,FALSE
"Post-growing season",17,"Agricultural",21,TRUE,TRUE,67.4012313838157,,0.164857394433529,0.483015909494933,0.994877899015156,5.15552200801121,FALSE
"Post-growing season",17,"Site",21,TRUE,TRUE,71.3280274310689,,0.280952082651197,0.550395692349835,0.97384358311854,2.359520725692,FALSE
"Post-growing season",17,"Full",21,TRUE,TRUE,70.0857461477088,,0.16796744072812,0.509627410556514,0.992735306656832,3.55143052577667,FALSE
"Post-growing season",18,"Storm",21,TRUE,TRUE,80.1741683427494,,0.337541221591129,0.332193381445427,0.988649203749448,11.4432102476674,FALSE
"Post-growing season",18,"Agricultural",21,TRUE,TRUE,-293.431404791546,,1.4940452026253e-14,0.54395246557654,0.999999999999998,2.76121854838891,FALSE
"Post-growing season",18,"Site",21,TRUE,TRUE,85.8354326846671,,1.21675906080454,0.498453614047357,,0,TRUE
"Post-growing season",18,"Full",21,TRUE,TRUE,53.0980195444039,,0.483778295648458,0.922353681846764,,0,TRUE
"Post-growing season",19,"Storm",21,TRUE,TRUE,91.2965627802655,,0.890378572111488,0.224339524143663,0.72791185545058,2.30526256219779,FALSE
"Post-growing season",19,"Agricultural",21,TRUE,TRUE,-254.041910111098,,1.48986275926612e-14,0.497861307401701,0.999999999999999,4.34537389874298,FALSE
"Post-growing season",19,"Site",21,TRUE,TRUE,91.5100065865673,,1.39277717133798,0.549648885778306,,0,TRUE
"Post-growing season",19,"Full",21,TRUE,TRUE,-231.973823739457,,1.2208313590856e-13,0.463577308240967,0.999999999999989,3.2915292745132,FALSE
"Post-growing season",20,"Storm",21,TRUE,TRUE,-146.724734229668,,1.05500341257961e-10,0.698805141298724,0.99999999998139,1.6726579861025,FALSE
"Post-growing season",20,"Agricultural",21,TRUE,TRUE,-226.767226740702,,3.10360435041625e-14,0.750953661289785,0.999999999999992,1.04480881367506,FALSE
"Post-growing season",20,"Site",21,TRUE,TRUE,-169.787160773242,,1.01269795159864e-10,0.948022720828411,0.999999999987653,0.220736804145444,FALSE
"Post-growing season",20,"Full",21,TRUE,TRUE,-286.123481464744,,1.80120283074032e-11,0.999929953819912,0.999999999999894,0.000269988379503919,FALSE
"Post-growing season",21,"Storm",21,TRUE,TRUE,-189.738278784362,,1.43428252689339e-10,0.628466853987679,0.999999999952783,1.31458567225971,FALSE
"Post-growing season",21,"Agricultural",21,TRUE,TRUE,-184.926311971544,,1.74307758288927e-10,0.684897242020984,0.999999999943035,1.01568324224579,FALSE
"Post-growing season",21,"Site",21,TRUE,TRUE,-186.065204032665,,1.59864987712462e-10,0.715187057069276,0.999999999959982,1.11111179055472,FALSE
"Post-growing season",21,"Full",21,TRUE,TRUE,-321.700816110702,,9.34616875058507e-14,0.991842555859766,0.999999999999993,0.0239017238781503,FALSE
"Post-growing season",22,"Storm",21,TRUE,TRUE,63.1606458500285,,0.169250061760873,0.208981535395363,0.996283014110287,10.5962675665752,FALSE
"Post-growing season",22,"Agricultural",21,TRUE,TRUE,-146.005184939914,,1.50288367544974e-09,0.439361600911708,0.999999999786208,4.25482383599712,FALSE
"Post-growing season",22,"Site",21,TRUE,TRUE,67.3661895482894,,0.169414358336012,0.235907117681765,0.995604084141477,8.65837090649672,FALSE
"Post-growing season",22,"Full",21,TRUE,TRUE,-234.144401462122,,1.12921084580849e-12,0.459837392686789,0.999999999999848,2.95799973008971,FALSE
"Post-growing season",23,"Storm",21,TRUE,TRUE,52.5598923683127,,0.134640567618282,0.641944245300991,0.996289633055478,3.28573936854324,FALSE
"Post-growing season",23,"Agricultural",21,TRUE,TRUE,-213.493459389816,,1.71298561377313e-11,0.93873672919681,0.99999999999822,0.236498150986653,FALSE
"Post-growing season",23,"Site",21,TRUE,TRUE,35.7853204271382,,0.150315184704107,0.915970500213951,0.990592465955542,0.321191552877487,FALSE
"Post-growing season",23,"Full",21,TRUE,TRUE,-301.217796619978,,5.01533563089999e-14,0.993810579426682,0.999999999999998,0.0320447918978563,FALSE
"Post-growing season",24,"Storm",21,TRUE,TRUE,78.2295064753092,,0.58535164386762,0.453957876777325,0.807012000381094,1.12068538618239,FALSE
"Post-growing season",24,"Agricultural",21,TRUE,TRUE,-156.809121217709,,1.5542655024464e-14,0.470395033413783,0.999999999999998,3.95312929928971,FALSE
"Post-growing season",24,"Site",21,TRUE,TRUE,80.2755994328444,,0.521238837753872,0.590770635058017,0.861479552669461,0.963028937200395,FALSE
"Post-growing season",24,"Full",21,TRUE,TRUE,81.6827763198616,,0.723662776089052,0.734053622955637,0.810349418408074,0.273037910799002,FALSE
"Post-growing season",25,"Storm",21,TRUE,TRUE,90.8664543582834,,1.12621756623127,0.432051207589552,0.63717369973796,0.973120746531087,FALSE
"Post-growing season",25,"Agricultural",21,TRUE,TRUE,96.224554601059,,0.994255769052676,0.46855442275633,0.720624664998733,1.31386537179012,FALSE
"Post-growing season",25,"Site",21,TRUE,TRUE,91.0112532547623,,1.24289664823635,0.581423107510028,0.625452006301427,0.200488100046238,FALSE
"Post-growing season",25,"Full",21,TRUE,TRUE,89.5889826763622,,1.00215204505693,0.713446838483436,0.755359208515137,0.196897089267862,FALSE
"Post-growing season",26,"Storm",21,TRUE,TRUE,-264.481077477295,,1.20661344917472e-14,0.618305218140869,0.999999999999999,3.39541585636237,FALSE
"Post-growing season",26,"Agricultural",21,TRUE,TRUE,-252.730948606452,,3.1411498404203e-14,0.645825865442552,0.999999999999988,1.2962145917007,FALSE
"Post-growing season",26,"Site",21,TRUE,TRUE,-275.487644948162,,1.92575799130308e-14,0.903591837727482,0.999999999999998,0.547381468984865,FALSE
"Post-growing season",26,"Full",21,TRUE,TRUE,-466.987676155729,,1.23163186096168e-13,0.999999939681737,1,3.29299303225069e-07,FALSE
"Post-growing season",27,"Storm",21,TRUE,TRUE,-227.113876903399,,1.7188851599028e-14,0.418335607202714,0.999999999999998,4.30161130080094,FALSE
"Post-growing season",27,"Agricultural",21,TRUE,TRUE,-209.507743523601,,7.79564046670162e-14,0.466115876889641,0.99999999999999,2.96413138135606,FALSE
"Post-growing season",27,"Site",21,TRUE,TRUE,-207.076608534302,,7.63597980294229e-14,0.43733719546597,0.99999999999999,3.42419480387574,FALSE
"Post-growing season",27,"Full",21,TRUE,TRUE,-204.231226947056,,8.28517117967864e-14,0.511356189474999,0.99999999999999,2.69028159106331,FALSE
"Post-growing season",28,"Storm",21,TRUE,TRUE,90.6914571382947,,1.57564953294897,0.329803446735008,,9.56973714684707e-16,TRUE
"Post-growing season",28,"Agricultural",21,TRUE,TRUE,92.8770585513564,,1.43885631907458,0.444214427192397,,0,TRUE
"Post-growing season",28,"Site",21,TRUE,TRUE,85.9638688224503,,1.22048560899839,0.603205559663533,,0,TRUE
"Post-growing season",28,"Full",21,TRUE,TRUE,83.5857751923564,,0.999770426302746,0.735469685867963,,0,TRUE
"Post-growing season",29,"Storm",21,TRUE,FALSE,-201.732363877385,,1.71662954201699e-14,0.74166241975238,0.999999999999996,1.52749577762359,FALSE
"Post-growing season",29,"Agricultural",21,TRUE,FALSE,-214.349858835659,,9.70651239252719e-15,0.844595612215248,0.999999999999998,0.678786564277187,FALSE
"Post-growing season",29,"Site",21,TRUE,FALSE,-109.208918234447,,5.61609337344013e-10,0.805259905388943,0.999999999883268,1.10172555926713,FALSE
"Post-growing season",29,"Full",21,TRUE,FALSE,-209.117509258235,,1.19010464141239e-14,0.862046719373255,0.999999999999998,0.638038451180155,FALSE
"Post-growing season",30,"Storm",21,TRUE,TRUE,89.472308138145,,1.53057002593468,0.468174735248187,,7.41434120297422e-19,TRUE
"Post-growing season",30,"Agricultural",21,TRUE,TRUE,89.9817173880129,,1.34300800867472,0.593022033108647,,0,TRUE
"Post-growing season",30,"Site",21,TRUE,TRUE,93.9004836405032,,1.47434797201771,0.507472461303088,,8.46821050104808e-16,TRUE
"Post-growing season",30,"Full",21,TRUE,TRUE,-119.515719901288,,9.32767264542586e-09,0.761296134310714,0.999999999311554,3.61232730232505,FALSE
"Post-growing season",31,"Storm",21,TRUE,TRUE,83.3520238952386,,0.433943812879337,0.209667310455384,0.951165887512345,5.28000922131154,FALSE
"Post-growing season",31,"Agricultural",21,TRUE,TRUE,-161.819849311722,,1.75801830076154e-10,0.74902242449163,0.999999999968847,1.27704282516162,FALSE
"Post-growing season",31,"Site",21,TRUE,TRUE,78.7095320015461,,1.07696355913248,0.714717514485548,,0,TRUE
"Post-growing season",31,"Full",21,TRUE,TRUE,-176.256435191256,,2.84790094522993e-10,0.92395008611032,0.999999999983439,0.39540794294632,FALSE
"Post-growing season",32,"Storm",21,TRUE,TRUE,72.9986514874197,,0.173782851396395,0.626118701957672,0.995108379738932,5.25057640048543,FALSE
"Post-growing season",32,"Agricultural",21,TRUE,TRUE,-66.9708191081972,,1.10831158264915e-08,0.707376270174223,0.999999999447503,4.34464771143276,FALSE
"Post-growing season",32,"Site",21,TRUE,TRUE,69.2524914688104,,0.174712333114502,0.724110213954684,0.991967181432613,2.31110856788042,FALSE
"Post-growing season",32,"Full",21,TRUE,TRUE,-132.806494839418,,4.24234261209846e-11,0.88321132169896,0.999999999995054,0.722981976359823,FALSE
"Post-growing season",33,"Storm",21,TRUE,TRUE,-336.321311979057,,1.1293653076512e-14,0.51694746605023,0.999999999999998,2.48881878031564,FALSE
"Post-growing season",33,"Agricultural",21,TRUE,TRUE,-350.05925372054,,6.71574597611917e-15,0.841768692839953,0.999999999999998,0.464817547201321,FALSE
"Post-growing season",33,"Site",21,TRUE,TRUE,-321.517811535615,,2.94833973304698e-14,0.649095692456617,0.999999999999996,1.81704664914302,FALSE
"Post-growing season",33,"Full",21,TRUE,TRUE,-199.253883815301,,3.03223227698743e-09,0.958560989017094,0.999999999474341,0.0788688012964044,FALSE
"Post-growing season",34,"Storm",21,TRUE,TRUE,-242.826236693812,,1.07692808599899e-14,0.841367531315876,0.999999999999999,1.77748209634232,FALSE
"Post-growing season",34,"Agricultural",21,TRUE,TRUE,-119.33808720135,,1.75023950637482e-09,0.848935078807888,0.999999999868527,1.28905699675295,FALSE
"Post-growing season",34,"Site",21,TRUE,TRUE,-261.655594982708,,2.57166861198088e-14,0.941578586804615,0.999999999999999,0.225796927154649,FALSE
"Post-growing season",34,"Full",21,TRUE,TRUE,-251.13845418724,,5.03017432495383e-14,0.952531578177365,0.999999999999998,0.197693016328116,FALSE
"Post-growing season",35,"Storm",21,TRUE,TRUE,77.681638100715,,1.15593552330024,0.632013038968554,,0,TRUE
"Post-growing season",35,"Agricultural",21,TRUE,TRUE,-230.780505711519,,1.68470758811412e-14,0.800419022693661,0.999999999999999,2.03202042516733,FALSE
"Post-growing season",35,"Site",21,TRUE,TRUE,80.8593263717557,,0.70565571721613,0.669412809618899,0.822588155465761,0.621145166951915,FALSE
"Post-growing season",35,"Full",21,TRUE,TRUE,-137.401799192331,,1.50191783968692e-10,0.790141431796752,0.99999999996626,0.941975448996076,FALSE
"Post-growing season",36,"Storm",21,TRUE,TRUE,-306.223099533057,,4.76207887377801e-15,0.720855761873636,1,3.29332399590642,FALSE
"Post-growing season",36,"Agricultural",21,TRUE,TRUE,-289.593078068689,,1.9192286259964e-14,0.69340283413131,0.999999999999998,2.7633365629361,FALSE
"Post-growing season",36,"Site",21,TRUE,TRUE,-289.611076290352,,1.67970060128443e-14,0.721715776687484,0.999999999999999,2.65319453128567,FALSE
"Post-growing season",36,"Full",21,TRUE,TRUE,75.7790953304604,,0.830188139237102,0.773047290819582,,0,TRUE
"Post-growing season",37,"Storm",21,TRUE,TRUE,-249.701339716548,,3.10348491882726e-15,0.755411772359074,0.999999999999999,1.63171228165356,FALSE
"Post-growing season",37,"Agricultural",21,TRUE,TRUE,-239.555548256157,,6.38291941608257e-15,0.791325035676899,0.999999999999998,1.13906351878299,FALSE
"Post-growing season",37,"Site",21,TRUE,TRUE,-244.183249769704,,2.84126178909734e-14,0.91643488861345,0.999999999999997,0.476113242377019,FALSE
"Post-growing season",37,"Full",21,TRUE,TRUE,-195.690717813328,,1.72773399814088e-10,0.993761415103373,0.999999999992951,0.0241646077596139,FALSE
"Post-growing season",38,"Storm",21,TRUE,TRUE,-319.045835662369,,4.92943502979846e-15,0.749799009320748,0.999999999999999,1.42483839402227,FALSE
"Post-growing season",38,"Agricultural",21,TRUE,TRUE,-319.372773086587,,4.98999730642546e-15,0.812343570128274,0.999999999999999,0.651047308481129,FALSE
"Post-growing season",38,"Site",21,TRUE,TRUE,-296.93741999558,,2.50725978469807e-14,0.762166300298489,0.999999999999998,1.28032336715978,FALSE
"Post-growing season",38,"Full",21,TRUE,TRUE,-267.498263640693,,2.16746723414889e-11,0.992565889732691,0.999999999999224,0.0205403686259377,FALSE
"Post-growing season",39,"Storm",21,TRUE,TRUE,-189.774433972047,,2.37585456682889e-14,0.553369889139582,0.999999999999997,3.89759536592207,FALSE
"Post-growing season",39,"Agricultural",21,TRUE,TRUE,-192.454397913715,,1.31336127727275e-14,0.580562717855782,0.999999999999997,2.39652176156773,FALSE
"Post-growing season",39,"Site",21,TRUE,TRUE,-184.076302193918,,4.4958908556549e-14,0.626169432780444,0.999999999999994,2.51211577763542,FALSE
"Post-growing season",39,"Full",21,TRUE,TRUE,-123.661031061838,,8.07345443196144e-11,0.746860721572117,0.999999999978348,0.850327082724281,FALSE
"Post-growing season",40,"Storm",21,TRUE,TRUE,-276.072736120329,,1.16190693859121e-14,0.731627755593684,0.999999999999999,2.06353456291207,FALSE
"Post-growing season",40,"Agricultural",21,TRUE,TRUE,-273.003418532873,,1.47814656387885e-14,0.828643731080636,0.999999999999999,1.12272861801511,FALSE
"Post-growing season",40,"Site",21,TRUE,TRUE,-199.56044999041,,3.12734519899007e-11,0.911767846156804,0.999999999995134,0.328252499325348,FALSE
"Post-growing season",40,"Full",21,TRUE,TRUE,-222.046407531564,,3.51417778823027e-11,0.983561417792439,0.999999999998634,0.0750257877763106,FALSE
"Post-growing season",41,"Storm",21,TRUE,TRUE,79.8692947240487,,0.427466283813634,0.378490736087497,0.935351738719301,3.06062260879171,FALSE
"Post-growing season",41,"Agricultural",21,TRUE,TRUE,-129.671827273997,,5.09064581378202e-10,0.695708144065682,0.999999999855573,1.09662149714268,FALSE
"Post-growing season",41,"Site",21,TRUE,TRUE,82.8839509924242,,0.501208873693202,0.655682235014353,0.927975918956823,1.71277335437088,FALSE
"Post-growing season",41,"Full",21,TRUE,TRUE,-221.804695758102,,8.76363722144306e-14,0.906211661531821,0.999999999999988,0.520027781611268,FALSE
"Post-growing season",42,"Storm",21,TRUE,FALSE,62.3120577773246,,0.21063345502593,0.478453339360986,0.993378985586611,6.00036253713539,FALSE
"Post-growing season",42,"Agricultural",21,TRUE,FALSE,-275.80120848986,,1.08895355915369e-13,0.728588259922474,0.999999999999999,7.36408323101471,FALSE
"Post-growing season",42,"Site",21,TRUE,FALSE,54.5994059226697,,0.213533334749655,0.799869442985807,0.990551130075028,1.57306738354112,FALSE
"Post-growing season",42,"Full",21,TRUE,FALSE,-280.063268079755,,1.86815163889976e-13,0.899262622464005,0.999999999999998,1.6470472373083,FALSE
"Post-growing season",43,"Storm",21,TRUE,TRUE,62.6069367042628,,0.27885101788951,0.560257081213076,0.987993495663654,4.43193911517945,FALSE
"Post-growing season",43,"Agricultural",21,TRUE,TRUE,58.5129713929474,,0.227377112420453,0.735722903080784,0.991336070565298,2.43562155949371,FALSE
"Post-growing season",43,"Site",21,TRUE,TRUE,64.3810429606275,,0.282068097381273,0.531573949149615,0.977600592625195,2.51633345263042,FALSE
"Post-growing season",43,"Full",21,TRUE,TRUE,21.7332887327766,,0.229257867709501,0.98416311298488,,0,TRUE
"Post-growing season",44,"Storm",21,TRUE,TRUE,-250.143261745871,,1.95194066705989e-15,0.117225716180082,0.999999999999999,2.10482706079107,FALSE
"Post-growing season",44,"Agricultural",21,TRUE,TRUE,-235.22885418398,,1.02393676916749e-14,0.478535708384043,0.999999999999994,1.16337181818113,FALSE
"Post-growing season",44,"Site",21,TRUE,TRUE,-231.90398643017,,1.8959480668146e-14,0.760879986189015,0.999999999999996,1.1008905759526,FALSE
"Post-growing season",44,"Full",21,TRUE,TRUE,-247.906617001252,,1.1274335803084e-14,0.903145136953516,0.999999999999998,0.330355485037977,FALSE
"Post-growing season",45,"Storm",21,TRUE,TRUE,83.2836405198739,,1.32087051854785,0.329006358334882,,0,TRUE
"Post-growing season",45,"Agricultural",21,TRUE,TRUE,-234.074928572819,,7.22247780838785e-15,0.68322865783015,0.999999999999999,2.24904263495619,FALSE
"Post-growing season",45,"Site",21,TRUE,TRUE,79.3915434548482,,1.04369247551694,0.586282625334661,,0,TRUE
"Post-growing season",45,"Full",21,TRUE,TRUE,-229.021404045498,,1.41419348293351e-13,0.919268190632356,0.999999999999978,0.26439669802627,FALSE
"Post-growing season",46,"Storm",21,TRUE,TRUE,-232.314686659238,,1.3589772864964e-14,0.718810170126707,0.999999999999999,3.99142105557323,FALSE
"Post-growing season",46,"Agricultural",21,TRUE,TRUE,-248.523767248005,,9.2986125286619e-15,0.828863892000376,0.999999999999997,0.518460893226517,FALSE
"Post-growing season",46,"Site",21,TRUE,TRUE,-219.516227319145,,4.68148110739493e-14,0.811586516359014,0.999999999999996,1.86198797358731,FALSE
"Post-growing season",46,"Full",21,TRUE,TRUE,-267.039567350437,,5.55370615503504e-14,0.986673442304928,0.999999999999997,0.0430633385582774,FALSE
"Post-growing season",47,"Storm",21,TRUE,TRUE,87.2154007848786,,0.971662949821482,0.487235903140969,0.72125135444452,1.11291903677907,FALSE
"Post-growing season",47,"Agricultural",21,TRUE,TRUE,88.6582316357139,,1.30134756398821,0.57588892992417,,0,TRUE
"Post-growing season",47,"Site",21,TRUE,TRUE,83.9067721984403,,1.16214836228154,0.663212993902875,,0,TRUE
"Post-growing season",47,"Full",21,TRUE,TRUE,80.9200550362573,,0.93828726182572,0.78174451900301,,0,TRUE
"Post-growing season",48,"Storm",21,TRUE,TRUE,-149.503867462784,,5.27113821260994e-10,0.511019285829619,0.999999999804292,1.63196951186788,FALSE
"Post-growing season",48,"Agricultural",21,TRUE,TRUE,-144.712983982544,,4.87725389253751e-10,0.54004389862633,0.999999999812811,1.52725252487629,FALSE
"Post-growing season",48,"Site",21,TRUE,TRUE,-177.167390373881,,1.20725811817116e-10,0.850729514482229,0.999999999981911,0.614211804266068,FALSE
"Post-growing season",48,"Full",21,TRUE,TRUE,-219.135377650929,,5.47258670253092e-11,0.990757655789311,0.999999999996971,0.0371490862326771,FALSE
"Post-growing season",49,"Storm",21,TRUE,TRUE,-222.045952499439,,1.9534057457493e-14,0.435631330840742,0.999999999999999,5.91983127272483,FALSE
"Post-growing season",49,"Agricultural",21,TRUE,TRUE,-226.603925218694,,1.32552839329102e-14,0.445560578856821,0.999999999999998,2.89203558486145,FALSE
"Post-growing season",49,"Site",21,TRUE,TRUE,-208.286362465643,,6.78855648267533e-14,0.475748989575931,0.999999999999995,4.47089686632434,FALSE
"Post-growing season",49,"Full",21,TRUE,TRUE,-220.050801122574,,9.49699214747358e-14,0.83083072360394,0.999999999999991,0.842396380844667,FALSE
"Post-growing season",50,"Storm",21,TRUE,TRUE,85.252556834648,,1.13040327488865,0.490778357406846,0.598596430020659,0.415608494738462,FALSE
"Post-growing season",50,"Agricultural",21,TRUE,TRUE,89.9558527933428,,0.924185382238842,0.527232920542744,0.711195706865333,0.760910889357466,FALSE
"Post-growing season",50,"Site",21,TRUE,TRUE,87.1065322032444,,1.13662412670766,0.598330679334972,0.638987469854596,0.160104665237558,FALSE
"Post-growing season",50,"Full",21,TRUE,TRUE,91.3762273482002,,1.07096557174429,0.632569841280654,0.676847605889929,0.175941330526734,FALSE
"Post-growing season",51,"Storm",21,TRUE,TRUE,-153.219605366569,,6.89637254892482e-08,0.606180829217592,0.999999999822529,28.9166034025077,FALSE
"Post-growing season",51,"Agricultural",21,TRUE,TRUE,-346.100667440512,,7.56088356855967e-14,0.640664921777812,0.999999999999998,3.75748276731419,FALSE
"Post-growing season",51,"Site",21,TRUE,TRUE,-160.041524926176,,3.28115149103145e-08,0.727874077928776,0.999999999908154,19.0403526358468,FALSE
"Post-growing season",51,"Full",21,TRUE,TRUE,-363.737304128364,,1.26820722670519e-13,0.937040107181492,0.999999999999993,0.206202452127537,FALSE
"Post-growing season",52,"Storm",21,TRUE,TRUE,-191.891317402469,,1.78002828410657e-14,0.302329086516293,0.999999999999998,5.20346453020973,FALSE
"Post-growing season",52,"Agricultural",21,TRUE,TRUE,-188.544786940502,,2.51213924521632e-14,0.409261955605845,0.999999999999997,3.19536084153334,FALSE
"Post-growing season",52,"Site",21,TRUE,TRUE,-171.416324817622,,1.1992470102046e-13,0.573092759287533,0.99999999999999,3.92149957261599,FALSE
"Post-growing season",52,"Full",21,TRUE,TRUE,-155.937172466984,,8.03627665579616e-12,0.875642398952795,0.999999999999218,0.554823745928471,FALSE
"Post-growing season",53,"Storm",21,TRUE,TRUE,55.758942205271,,0.0377233316145315,0.299299032925515,0.999802348445642,11.76522427388,FALSE
"Post-growing season",53,"Agricultural",21,TRUE,TRUE,-182.734475736471,,1.38326512464628e-14,0.415041977599752,0.999999999999999,6.51647479714104,FALSE
"Post-growing season",53,"Site",21,TRUE,TRUE,88.0850357190984,,1.28370803641306,0.558561020133171,,0,TRUE
"Post-growing season",53,"Full",21,TRUE,TRUE,-62.8622727589228,,4.63533513379274e-09,0.35841871081492,0.999999999510373,5.69563208318695,FALSE
"Post-growing season",54,"Storm",21,TRUE,TRUE,-189.525216829752,,1.78059226250311e-11,0.0854769803186961,0.999999999984714,1.36057666963819,FALSE
"Post-growing season",54,"Agricultural",21,TRUE,TRUE,-273.927961159737,,7.95976191563971e-15,0.503339087007923,0.999999999999995,0.904082266018558,FALSE
"Post-growing season",54,"Site",21,TRUE,TRUE,-199.931116643893,,1.38676319671329e-11,0.776795390923268,0.999999999995783,0.584195691914653,FALSE
