"Season","Rep","n","Use_Hydrologic_Group","Use_Tile","AIC_Storm","AIC_Agricultural","AIC_Site","AIC_Full","AUC_Storm","AUC_Agricultural","AUC_Site","AUC_Full","RMSE_Storm","RMSE_Agricultural","RMSE_Site","RMSE_Full","R2m_Storm","R2m_Agricultural","R2m_Site","R2m_Full","R2c_Storm","R2c_Agricultural","R2c_Site","R2c_Full","REvar_Storm","REvar_Agricultural","REvar_Site","REvar_Full","Singular_Storm","Singular_Agricultural","Singular_Site","Singular_Full"
"Spring",37,2037,TRUE,TRUE,1655.06703379102,1655.08313920138,1653.50763502496,1653.89671006304,0.77004676207069,0.772334511616665,0.768586496403047,0.770466378641852,,,,,0.154305091850353,0.165315130079543,0.200521830799832,0.207267469368864,0.292346116103536,0.317502846573547,0.285283743359037,0.301592897363734,0.641749840095279,0.733596493875501,0.390162547008877,0.444322829172639,FALSE,FALSE,FALSE,FALSE
"Spring",38,2037,TRUE,TRUE,1707.32011085944,1704.96444059802,1701.81811976794,1700.62693955307,0.754281445792754,0.759904638634995,0.751572996695958,0.757360892523815,,,,,0.126335027510476,0.146062806631857,0.182350194401157,0.191173344541124,0.248807975314097,0.283924548480872,0.24242334577227,0.263783465863335,0.536373969608462,0.633378717847075,0.260874916463745,0.324466666049405,FALSE,FALSE,FALSE,FALSE
"Spring",39,2037,TRUE,TRUE,1575.9275500072,1577.78282635727,1570.64138174888,1572.65964016118,0.785791072762904,0.787868854770263,0.784983927589561,0.787213269607636,,,,,0.17156944981735,0.177029336279024,0.235283341202628,0.237498610415762,0.306415867964611,0.327158890575988,0.308519739399503,0.32115447181161,0.639615172140578,0.7340610282128,0.348438135378407,0.405418819414758,FALSE,FALSE,FALSE,FALSE
"Spring",40,2037,TRUE,TRUE,1688.72061101504,1689.04169211188,1685.21476250363,1686.23149462601,0.75923590504451,0.762520231993526,0.75754821958457,0.76102475047208,,,,,0.117255807021755,0.127667871799318,0.173554988800243,0.175706407447195,0.270985627964446,0.29747885026894,0.263244144960222,0.276385302842101,0.693746047428495,0.795215527721698,0.400492910603191,0.457730185686343,FALSE,FALSE,FALSE,FALSE
"Spring",41,2037,TRUE,TRUE,1668.71986892527,1671.63449180038,1662.65669966566,1666.06714758376,0.774240075706897,0.77566610647914,0.773114261939337,0.774155231770791,,,,,0.165898263453808,0.167656684858441,0.229588410223376,0.231988971625146,0.290774441209601,0.302097961810112,0.292280372393286,0.299809565743409,0.57926022654524,0.63374807450615,0.291426548786211,0.318657325895807,FALSE,FALSE,FALSE,FALSE
"Spring",42,2037,TRUE,TRUE,1607.76312724019,1610.36031223292,1598.27525456633,1601.29386169891,0.764845434938893,0.76602983465133,0.76362688713156,0.764613587347232,,,,,0.108908315086223,0.116966965320725,0.204224236466108,0.206471166689881,0.297649240698366,0.30975634602674,0.290817976246208,0.294810127948244,0.884077860630769,0.918880798756859,0.401705028523186,0.412120969296042,FALSE,FALSE,FALSE,FALSE
"Spring",43,2037,TRUE,TRUE,1695.006682154,1700.79111186492,1683.52482008954,1688.6038871245,0.768345677393983,0.768327652880645,0.766087697450351,0.76533230648227,,,,,0.139213325647576,0.139723561314523,0.21895231472808,0.220663296969812,0.284902365645769,0.285334401520901,0.275801572438504,0.272914401990453,0.670254951341996,0.670300157353605,0.258253200018081,0.236422294470443,FALSE,FALSE,FALSE,FALSE
"Spring",44,2037,TRUE,TRUE,1696.7890478291,1695.45743430947,1689.9783776858,1686.22534819592,0.789072054309032,0.791110826865001,0.788129882446901,0.789379352085257,,,,,0.173698265184128,0.1876655602316,0.236788448435158,0.250459161817004,0.325907587831659,0.336639066782322,0.316331205632522,0.317729001616365,0.742848593442709,0.738818292462507,0.382766018174161,0.324370965260267,FALSE,FALSE,FALSE,FALSE
"Spring",45,2037,TRUE,TRUE,1628.5919745838,1628.35226239462,1629.50496691989,1629.6202448455,0.784011450084997,0.786443072326821,0.782923218866279,0.785371739108394,,,,,0.181182670968215,0.190042564849561,0.215535988875269,0.220207587096438,0.316571640532448,0.345232703670633,0.307606288205353,0.32895245031932,0.651731597691357,0.77975044757667,0.4374666301357,0.533131013428753,FALSE,FALSE,FALSE,FALSE
"Spring",46,2037,TRUE,TRUE,1617.45767419537,1616.1265039805,1617.19762217714,1615.76887314429,0.76642136679974,0.769741253808923,0.76593146196636,0.768848306701273,,,,,0.161850227282681,0.174057529446029,0.197063019325901,0.205098296476331,0.275744145585621,0.303935909881313,0.27428562014037,0.293323999588672,0.517353046113314,0.613855464052574,0.350071847370334,0.410727022105324,FALSE,FALSE,FALSE,FALSE
